Uid,Time,Symbol,C/P,Trade,Side,Str,Spot,Exp,Size,Prems,Price,Bid,Ask,Vol,OI,Ivol,Label,Events,Details
14475561,2023-02-06 10:25:19,SPX,CALL,,BLW BID,4100,4102.79,2023-02-09,100,342.50K,34.25,34.4,34.7,830,261,21.33,SPREAD,,
14475560,2023-02-06 10:25:19,SPX,PUT,,ABV ASK,4100,4102.79,2023-02-09,100,314.50K,31.45,31.1,31.4,193,244,21.32,SPREAD,,
14475559,2023-02-06 10:25:19,SPX,CALL,,BLW BID,4100,4102.55,2023-02-10,100,377.50K,37.75,37.8,38.1,213,3322,20.7,SPREAD,,
14475558,2023-02-06 10:25:19,SPX,PUT,,ABV ASK,4100,4102.55,2023-02-10,250,877.50K,35.1,34.7,35,774,2682,20.64,SPREAD,,
14475557,2023-02-06 10:25:19,SPX,CALL,,BLW BID,4100,4102.79,2023-02-09,250,856.25K,34.25,34.4,34.7,730,261,21.33,SPREAD,,
14475556,2023-02-06 10:25:19,SPX,PUT,,ABV ASK,4100,4102.55,2023-02-10,250,877.50K,35.1,34.7,35,524,2682,20.64,SPREAD,,
14475555,2023-02-06 10:25:19,SPX,CALL,,BLW BID,4100,4102.79,2023-02-09,250,856.25K,34.25,34.4,34.7,480,261,21.33,SPREAD,,
14475554,2023-02-06 10:25:15,SPY,PUT,SWEEP,BLW BID,408,408.95,2023-02-07,607,120.20K,1.98,2,2.01,18425,4015,25.97,,,
14475548,2023-02-06 10:25:15,ON,CALL,,TO ASK,80,81.83,2023-03-17,60,36.66K,6.11,5.95,6.2,232,1253,46.35,,Post-Earnings,
14475553,2023-02-06 10:25:14,SHC,PUT,SWEEP,AT ASK,15,17.91,2023-05-19,631,47.33K,0.75,0.7,0.75,1130,140,55.87,OPENING,,
14475552,2023-02-06 10:25:13,SPY,PUT,SWEEP,,409,408.88,2023-02-07,105,26.16K,2.49,2.49,2.51,16734,3160,25.88,,,
14475549,2023-02-06 10:25:13,TSLA,PUT,SWEEP,AT BID,185,192.34,2023-02-10,78,33.54K,4.3,4.3,4.35,13889,8886,91.65,,,
14475547,2023-02-06 10:25:13,TSLA,CALL,,AT ASK,360,192.31,2025-06-20,70,228.20K,32.6,32.05,32.6,103,645,54.22,,,
14475546,2023-02-06 10:25:11,CAT,CALL,SWEEP,AT BID,280,248.75,2023-06-16,64,33.60K,5.25,5.25,5.35,64,1116,24.52,,,
14475545,2023-02-06 10:25:11,TSLA,CALL,SPLIT,AT ASK,290,192.19,2024-01-19,100,198.50K,19.85,19.7,19.85,230,9204,57.55,,,
14475544,2023-02-06 10:25:10,EWZ,PUT,SWEEP,AT ASK,29.5,27.96,2023-02-10,200,31.80K,1.59,1.58,1.59,607,4998,41.27,,,
14475540,2023-02-06 10:25:08,TSLA,CALL,SWEEP,TO ASK,200,192.22,2023-02-10,208,101.88K,4.9,4.85,4.9,56353,28709,96.06,,,
14475539,2023-02-06 10:25:08,EWZ,PUT,SWEEP,AT ASK,29.5,27.98,2023-02-10,356,56.60K,1.59,1.58,1.59,406,4998,42.72,,,
14475538,2023-02-06 10:25:07,JWN,PUT,SWEEP,,27.5,23.95,2023-07-21,61,37.52K,6.15,6.05,6.25,175,73,62.06,,,
14475534,2023-02-06 10:25:07,TQQQ,PUT,,AT ASK,33,24.77,2023-02-17,100,83.50K,8.35,8.25,8.35,100,99,105.14,OPENING,,
14475533,2023-02-06 10:25:07,TQQQ,PUT,,TO ASK,35,24.77,2023-02-17,100,102.80K,10.28,10.2,10.3,100,82,105.16,OPENING,,
14475537,2023-02-06 10:25:06,NVDA,PUT,SPLIT,AT BID,210,210.47,2023-02-10,249,129.48K,5.2,5.2,5.25,9358,3006,60.8,,,
14475529,2023-02-06 10:25:06,TSLA,CALL,,,500,192.25,2024-06-21,58,55.97K,9.65,9.5,9.8,62,10965,59.38,,,
14475528,2023-02-06 10:25:06,TSLA,CALL,,,197.5,192.24,2023-02-24,50,53.50K,10.7,10.65,10.75,1071,1426,74.65,,,
14475527,2023-02-06 10:25:06,QQQ,PUT,,,307,303.16,2023-02-24,100,86.70K,8.67,8.64,8.69,137,708,25.42,,,
14475535,2023-02-06 10:25:05,JWN,PUT,SWEEP,TO ASK,27.5,23.95,2023-07-21,98,60.27K,6.15,5.95,6.3,114,73,62.06,OPENING,,
14475531,2023-02-06 10:25:04,TSLA,CALL,SPLIT,AT ASK,250,192.16,2023-02-17,984,96.43K,0.98,0.97,0.98,4734,30554,96.55,,,
14475530,2023-02-06 10:25:04,TSLA,CALL,SWEEP,ABV ASK,200,192.07,2023-02-10,91,43.94K,4.83,4.75,4.8,56144,28709,96.08,,,
14475526,2023-02-06 10:25:03,PM,PUT,SWEEP,AT BID,100,102.19,2023-06-16,235,91.65K,3.9,3.9,4.1,237,3956,21.11,,,
14475524,2023-02-06 10:25:01,SPY,PUT,SWEEP,,410,408.87,2023-02-06,160,30.08K,1.88,1.87,1.88,86096,13530,28.62,,,
14475523,2023-02-06 10:25:01,TSLA,CALL,SWEEP,AT BID,200,192.04,2023-02-10,202,96.96K,4.8,4.8,4.85,56050,28709,96.26,,,
14475520,2023-02-06 10:25:01,SPY,PUT,,TO BID,429,408.89,2023-03-10,150,310.65K,20.71,20.62,20.85,1608,552,15.48,,,
14475519,2023-02-06 10:25:01,SPY,PUT,,AT ASK,404,408.89,2023-03-17,150,110.70K,7.38,7.36,7.38,556,13121,18.67,,,
14475522,2023-02-06 10:25:00,QQQ,PUT,SWEEP,AT BID,310,303.1,2023-03-17,200,253.00K,12.65,12.65,12.69,1998,15347,23.88,,,
14475514,2023-02-06 10:24:59,SPY,PUT,,,429,408.87,2023-03-10,150,311.25K,20.75,20.63,20.88,1458,552,15.54,,,
14475513,2023-02-06 10:24:59,SPY,PUT,,AT BID,404,408.87,2023-03-17,150,110.55K,7.37,7.37,7.4,406,13121,18.62,,,
14475518,2023-02-06 10:24:58,YPF,CALL,SWEEP,TO ASK,12,11.2,2023-03-10,635,34.87K,0.55,0.5,0.55,932,389,65.62,OPENING,,
14475516,2023-02-06 10:24:58,GSK,CALL,SPLIT,AT BID,36,35.28,2023-06-16,522,75.69K,1.45,1.45,1.5,1507,1358,21.02,,,
14475511,2023-02-06 10:24:58,IWM,CALL,,ABV ASK,200,194.18,2023-02-17,2000,234.00K,1.17,1.14,1.16,14118,24712,23.21,,,
14475510,2023-02-06 10:24:58,IWM,CALL,BLOCK,AT ASK,200,194.18,2023-02-17,12000,1.39M,1.16,1.14,1.16,12118,24712,23.12,,,
14475509,2023-02-06 10:24:58,IWM,CALL,,AT BID,190,194.18,2023-02-17,2000,1.23M,6.14,6.14,6.17,6118,71835,25.73,,,
14475508,2023-02-06 10:24:58,IWM,CALL,,,190,194.18,2023-02-17,4000,2.46M,6.15,6.14,6.17,4118,71835,25.81,,,
14475507,2023-02-06 10:24:58,SPY,CALL,,AT BID,413,408.88,2023-02-17,110,43.78K,3.98,3.98,4,1914,21962,19.22,,,
14475515,2023-02-06 10:24:57,SPY,PUT,SWEEP,AT ASK,400,408.88,2023-02-17,200,49.60K,2.48,2.47,2.48,21571,104674,21.48,,,
14475506,2023-02-06 10:24:56,TSLA,PUT,SWEEP,TO ASK,192.5,192.08,2023-02-10,60,47.24K,7.87,7.8,7.9,8675,2677,93.58,,,
14475505,2023-02-06 10:24:56,SPX,CALL,,TO BID,4275,4101.83,2023-02-13,898,116.74K,1.3,1.25,1.4,914,2020,16.19,,,
14475504,2023-02-06 10:24:56,SPX,CALL,,TO ASK,4250,4101.83,2023-02-13,1796,449.00K,2.5,2.4,2.55,1867,3962,16.29,,,
14475502,2023-02-06 10:24:55,TSLA,CALL,,,197.5,192.09,2023-02-24,50,53.00K,10.6,10.55,10.65,971,1426,74.49,,,
14475501,2023-02-06 10:24:55,QQQ,PUT,,AT ASK,220,303.14,2024-12-20,1600,1.51M,9.46,9.1,9.46,2600,1972,30.28,SPREAD,,
14475500,2023-02-06 10:24:55,QQQ,PUT,,TO ASK,280,303.14,2024-12-20,800,1.79M,22.42,22.13,22.61,1303,7681,25.69,SPREAD,,
14475498,2023-02-06 10:24:54,META,CALL,,TO ASK,140,187.6,2023-02-17,466,2.24M,48,47.65,48.1,1672,13369,79.93,,,
14475497,2023-02-06 10:24:54,META,CALL,,AT BID,140,187.6,2023-06-16,466,2.50M,53.65,53.65,53.7,1678,6888,49.37,,,
14475503,2023-02-06 10:24:53,TSLA,PUT,SWEEP,TO BID,190,192.05,2023-02-10,76,49.84K,6.56,6.55,6.6,37350,6553,92.21,,,
14475494,2023-02-06 10:24:53,TSLA,CALL,,TO ASK,195,192.06,2023-06-16,100,295.90K,29.59,29.3,29.65,580,2300,64.63,,,
14475499,2023-02-06 10:24:52,TSLA,CALL,SWEEP,TO ASK,200,191.98,2023-02-10,53,25.34K,4.78,4.7,4.8,55819,28709,96.51,,,
14475496,2023-02-06 10:24:52,TSLA,CALL,SWEEP,,197.5,192,2023-02-24,55,58.27K,10.6,10.55,10.65,921,1426,74.45,,,
14475491,2023-02-06 10:24:52,VET,PUT,,TO BID,20,13.96,2023-06-16,100,61.90K,6.19,6.1,6.4,701,192,52.37,,,
14475493,2023-02-06 10:24:51,MSFT,CALL,SWEEP,,260,255.53,2023-02-10,150,25.99K,1.73,1.72,1.74,3029,3447,31.17,,,
14475490,2023-02-06 10:24:50,AFRM,CALL,SPLIT,AT BID,25,17.45,2024-01-19,76,31.16K,4.1,4.1,4.25,378,1936,89.58,,SSR,
14475488,2023-02-06 10:24:50,ATVI,PUT,,TO BID,65,72.09,2023-06-16,200,60.00K,3,2.13,4.35,200,5681,39.34,,Pre-Earnings,
14475489,2023-02-06 10:24:49,TSLA,CALL,SWEEP,TO ASK,200,192.03,2023-02-10,203,97.33K,4.79,4.75,4.8,55764,28709,96.27,,,
14475486,2023-02-06 10:24:49,MARA,CALL,,TO ASK,5,6.7,2023-03-24,200,44.20K,2.21,2.07,2.26,200,0,162.55,OPENING,SSR,
14475485,2023-02-06 10:24:47,FCX,PUT,SWEEP,AT ASK,43,42.28,2023-04-21,174,60.03K,3.45,3.4,3.45,185,2890,41.92,,,
14475484,2023-02-06 10:24:46,SPY,CALL,SWEEP,AT BID,420,408.94,2023-02-17,200,33.80K,1.69,1.69,1.7,12604,47071,18.44,,,
14475481,2023-02-06 10:24:46,SPY,PUT,,,407,408.94,2023-03-17,250,210.50K,8.42,8.41,8.43,1788,14966,18.14,,,
14475480,2023-02-06 10:24:46,SPY,PUT,,TO BID,429,408.94,2023-03-10,250,516.00K,20.64,20.58,20.8,1308,552,15.37,,,
14475483,2023-02-06 10:24:45,SPY,PUT,SWEEP,AT BID,393,408.95,2023-02-17,200,25.40K,1.27,1.27,1.28,1772,30124,22.89,,,
14475482,2023-02-06 10:24:45,TSLA,CALL,SWEEP,,200,192.18,2023-02-10,70,33.80K,4.83,4.8,4.85,55551,28709,95.97,,,
14475479,2023-02-06 10:24:45,EEM,PUT,,TO ASK,40,40.03,2023-05-19,4000,584.00K,1.46,1.41,1.48,4000,118,20.2,OPENING,,
14475478,2023-02-06 10:24:42,TSLA,CALL,SWEEP,TO ASK,200,192.23,2023-02-10,217,105.20K,4.85,4.8,4.85,55478,28709,95.98,,,
14475477,2023-02-06 10:24:42,IWM,PUT,SWEEP,AT ASK,192,194.28,2023-02-24,200,55.40K,2.77,2.76,2.77,220,372,22.99,,,
14475475,2023-02-06 10:24:42,QQQ,PUT,,TO ASK,295,303.21,2023-06-16,225,286.43K,12.73,12.68,12.74,252,17005,25.59,SPREAD,,
14475474,2023-02-06 10:24:42,QQQ,CALL,,AT BID,295,303.21,2023-06-16,225,564.08K,25.07,25.07,25.22,239,21473,25.53,SPREAD,,
14475476,2023-02-06 10:24:41,COOP,PUT,SWEEP,AT ASK,45,45.59,2023-04-21,1000,309.99K,3.1,2.8,3.1,1000,599,44,OPENING,,
14475471,2023-02-06 10:24:41,SPY,PUT,,TO BID,429,408.99,2023-03-10,250,515.75K,20.63,20.54,20.77,1058,552,15.49,,,
14475470,2023-02-06 10:24:41,SPY,PUT,,AT BID,407,408.99,2023-03-17,250,209.75K,8.39,8.39,8.41,1538,14966,18.12,,,
14475473,2023-02-06 10:24:40,GOOGL,PUT,SWEEP,TO ASK,105,102.32,2024-01-19,150,169.50K,11.3,10.8,11.65,153,10908,30.33,,,
14475465,2023-02-06 10:24:40,SPY,PUT,,AT ASK,400,409,2023-03-17,125,76.63K,6.13,6.11,6.13,5584,91715,19.38,,,
14475464,2023-02-06 10:24:40,SPY,PUT,,AT BID,385,409,2023-03-17,125,38.63K,3.09,3.09,3.1,3115,81417,22.03,,,
14475467,2023-02-06 10:24:39,TSLA,CALL,SPLIT,AT BID,200,192.3,2023-02-17,210,168.00K,8,8,8.05,11437,26820,82.34,,,
14475466,2023-02-06 10:24:39,GOOGL,PUT,SWEEP,AT BID,100,102.31,2023-04-21,117,49.73K,4.25,4.25,4.3,1014,9095,31.5,,,
14475463,2023-02-06 10:24:38,TSLA,CALL,SWEEP,TO ASK,200,192.25,2023-02-10,228,110.52K,4.85,4.75,4.85,55206,28709,95.91,,,
14475456,2023-02-06 10:24:37,SPY,PUT,,ABV ASK,396,408.98,2023-03-31,100,65.60K,6.56,6.53,6.55,3633,9265,20.15,,,
14475455,2023-02-06 10:24:37,SPY,PUT,,,400,408.98,2023-03-31,100,76.00K,7.6,7.59,7.61,4421,19645,19.44,,,
14475458,2023-02-06 10:24:36,BABA,PUT,SPLIT,AT BID,100,103.68,2023-02-17,200,38.60K,1.93,1.93,1.95,1930,9696,49.49,,,
14475454,2023-02-06 10:24:36,TSLA,CALL,,AT ASK,200,192.1,2023-02-10,99,47.52K,4.8,4.75,4.8,54976,28709,95.94,,,
14475453,2023-02-06 10:24:36,TSLA,CALL,,AT ASK,200,192.1,2023-02-10,100,48.00K,4.8,4.75,4.8,54877,28709,95.94,,,
14475457,2023-02-06 10:24:35,TSLA,CALL,SWEEP,,200,192.18,2023-02-10,211,101.30K,4.8,4.75,4.85,54978,28709,96.22,,,
14475452,2023-02-06 10:24:35,VET,PUT,,TO ASK,20,13.97,2023-03-17,100,60.60K,6.06,5.9,6.2,700,936,70.29,,,
14475451,2023-02-06 10:24:30,D,CALL,SWEEP,,60,60.49,2023-03-17,150,30.00K,2,1.95,2.05,150,179,23.27,,,
14475450,2023-02-06 10:24:30,TSLA,PUT,SWEEP,BLW BID,190,191.99,2023-02-10,66,42.98K,6.51,6.55,6.6,37187,6553,92.5,,,
14475449,2023-02-06 10:24:30,TSLA,CALL,SWEEP,ABV ASK,200,191.96,2023-02-10,264,126.02K,4.77,4.65,4.7,54745,28709,95.34,,,
14475448,2023-02-06 10:24:30,GOOGL,PUT,SWEEP,AT BID,100,102.26,2023-06-16,150,90.00K,6,6,6.05,378,15246,32.49,,,
14475445,2023-02-06 10:24:30,TSLA,PUT,,AT ASK,180,192.06,2023-02-10,193,54.23K,2.81,2.8,2.81,13241,9232,91.78,,,
14475447,2023-02-06 10:24:29,SPY,PUT,SWEEP,,408,408.89,2023-02-06,363,30.18K,0.83,0.83,0.84,78878,16396,28.74,,,
14475443,2023-02-06 10:24:29,TSLA,PUT,,BLW BID,190,191.88,2023-02-10,127,83.19K,6.55,6.6,6.65,37090,6553,91.27,,,
14475446,2023-02-06 10:24:28,TSLA,PUT,SWEEP,BLW BID,180,191.82,2023-02-10,335,94.19K,2.81,2.83,2.86,13325,9232,91.7,,,
14475441,2023-02-06 10:24:28,SPY,PUT,,TO ASK,414,408.86,2023-02-24,100,87.40K,8.74,8.71,8.75,204,1113,17.23,,,
14475440,2023-02-06 10:24:28,SPY,PUT,,TO BID,415,408.86,2023-02-24,100,93.20K,9.32,9.31,9.35,505,2226,17.07,,,
14475444,2023-02-06 10:24:27,TSLA,PUT,SWEEP,BLW BID,190,191.77,2023-02-10,323,212.81K,6.59,6.6,6.7,37120,6553,91.69,,,
14475436,2023-02-06 10:24:27,QQQ,CALL,,AT BID,310,303.05,2023-02-10,250,37.75K,1.51,1.51,1.52,2670,23371,30.44,,,
14475435,2023-02-06 10:24:27,META,CALL,,TO ASK,140,187.34,2023-02-17,474,2.26M,47.75,47.4,47.85,1168,13369,80.41,,,
14475434,2023-02-06 10:24:27,META,CALL,,AT BID,140,187.34,2023-06-16,474,2.53M,53.4,53.4,53.7,1174,6888,49.28,,,
14475442,2023-02-06 10:24:26,SNOW,PUT,SWEEP,AT BID,152.5,160.81,2023-02-10,200,33.20K,1.66,1.66,1.74,322,293,70.11,,,
14475438,2023-02-06 10:24:25,TSLA,CALL,SWEEP,BLW BID,200,191.97,2023-02-10,77,36.15K,4.69,4.7,4.75,54445,28709,95.29,,,
14475437,2023-02-06 10:24:25,TSLA,PUT,SWEEP,ABV ASK,192.5,192.03,2023-02-10,51,40.54K,7.95,7.8,7.9,8528,2677,92.77,,,
14475433,2023-02-06 10:24:24,AAPL,PUT,SWEEP,AT ASK,149,151.44,2023-02-10,236,32.57K,1.38,1.36,1.38,5825,5349,36.49,,,
14475432,2023-02-06 10:24:24,AAPL,PUT,SWEEP,AT ASK,150,151.44,2023-02-10,173,30.45K,1.76,1.74,1.76,31630,31866,36.38,,,
14475431,2023-02-06 10:24:24,AAPL,PUT,SWEEP,,140,151.44,2023-03-17,321,58.78K,1.83,1.82,1.83,2995,40717,31.54,,,
14475430,2023-02-06 10:24:24,AAPL,CALL,SWEEP,AT ASK,152.5,151.44,2023-02-10,168,31.25K,1.86,1.85,1.86,14694,11117,36.08,,,
14475429,2023-02-06 10:24:23,TSLA,PUT,SWEEP,AT ASK,202.5,191.91,2023-02-10,59,85.25K,14.45,14.3,14.45,1036,325,96.21,,,
14475428,2023-02-06 10:24:23,TSLA,CALL,SWEEP,TO BID,205,192.03,2023-02-10,122,42.11K,3.45,3.45,3.5,19829,8933,97.94,,,
14475427,2023-02-06 10:24:23,SPCE,CALL,SWEEP,AT ASK,15,6.25,2024-01-19,340,26.86K,0.79,0.74,0.79,510,6884,96.08,,,
14475425,2023-02-06 10:24:22,SPY,PUT,SWEEP,,408,408.93,2023-02-06,324,26.66K,0.82,0.82,0.83,78322,16396,28.83,,,
14475417,2023-02-06 10:24:22,SPY,PUT,,,409,408.97,2023-02-06,272,34.27K,1.26,1.25,1.27,112208,11450,29.01,,,
14475424,2023-02-06 10:24:21,SPY,CALL,SWEEP,,410,408.93,2023-02-09,106,30.63K,2.89,2.88,2.9,2500,6648,21.36,,,
14475422,2023-02-06 10:24:21,TQQQ,CALL,SPLIT,AT BID,25,24.75,2023-03-17,163,37.49K,2.3,2.3,2.31,630,10497,73.25,,,
14475421,2023-02-06 10:24:21,QQQ,PUT,SPLIT,AT BID,310,303.14,2023-03-17,200,252.40K,12.62,12.62,12.66,1798,15347,23.87,,,
14475415,2023-02-06 10:24:21,NTNX,PUT,,,35,28.85,2024-01-19,55,43.45K,7.9,7.8,8,55,77,41.49,,,
14475420,2023-02-06 10:24:20,GOLD,CALL,SWEEP,TO BID,20,18.2,2025-01-17,1788,499.32K,2.79,2.79,2.94,2093,3550,34.03,,,
14475419,2023-02-06 10:24:20,SPY,PUT,SWEEP,,409,408.94,2023-02-06,393,49.50K,1.26,1.25,1.26,112213,11450,28.43,,,
14475418,2023-02-06 10:24:20,TSLA,PUT,SWEEP,TO ASK,190,192.12,2023-02-10,51,33.35K,6.54,6.45,6.55,36721,6553,92.55,,,
14475405,2023-02-06 10:24:19,SHEL,PUT,,AT BID,57.5,57.45,2023-03-17,256,51.20K,2,2,2.05,257,1253,24.1,,,
14475411,2023-02-06 10:24:18,TSLA,CALL,SWEEP,BLW BID,195,192.12,2023-02-10,214,139.09K,6.5,6.5,6.55,25783,8851,93.6,,,
14475407,2023-02-06 10:24:18,TQQQ,CALL,SPLIT,AT BID,25,24.75,2023-03-17,232,53.36K,2.3,2.3,2.34,467,10497,73.25,,,
14475402,2023-02-06 10:24:18,SPY,PUT,,AT ASK,350,408.94,2023-03-17,375,25.88K,0.69,0.68,0.69,2011,106529,28.7,SPREAD,,
14475399,2023-02-06 10:24:18,SPY,PUT,,AT BID,390,408.94,2023-03-17,183,71.19K,3.89,3.89,3.9,3871,99839,21.13,SPREAD,,
14475398,2023-02-06 10:24:18,SPY,PUT,,AT BID,390,408.94,2023-03-17,219,85.19K,3.89,3.89,3.9,3688,99839,21.13,SPREAD,,
14475406,2023-02-06 10:24:17,TSLA,CALL,SWEEP,,202.5,192.18,2023-02-10,61,25.01K,4.1,4.05,4.15,6817,3918,96.63,,,
14475403,2023-02-06 10:24:16,TSLA,PUT,SWEEP,TO ASK,190,192.26,2023-02-10,226,146.88K,6.5,6.4,6.5,36669,6553,91.96,,,
14475401,2023-02-06 10:24:16,SPY,PUT,SWEEP,,408,409,2023-02-06,520,41.61K,0.8,0.79,0.8,77983,16396,28.73,,,
14475400,2023-02-06 10:24:16,ENPH,CALL,SWEEP,ABV ASK,270,226.65,2023-02-10,315,90.27K,2.87,2.68,2.83,445,299,149.37,OPENING,,
14475397,2023-02-06 10:24:16,TSLA,CALL,SPLIT,TO ASK,210,192.26,2023-04-21,100,177.10K,17.71,17.6,17.75,201,2809,69.05,,,
14475390,2023-02-06 10:24:14,TSLA,CALL,,TO ASK,200,192.28,2023-03-10,100,138.80K,13.88,13.8,13.9,874,1067,73.83,,,
14475394,2023-02-06 10:24:13,QQQ,PUT,SPLIT,AT ASK,304,303.21,2023-02-06,170,30.60K,1.8,1.79,1.8,22522,7947,42.89,,,
14475393,2023-02-06 10:24:12,NVDA,PUT,SWEEP,TO ASK,210,210.42,2023-02-10,301,156.51K,5.2,5.15,5.2,9053,3006,60.56,,,
14475392,2023-02-06 10:24:12,MSFT,CALL,SWEEP,TO BID,270,255.62,2023-03-17,70,25.06K,3.58,3.55,3.65,201,11338,25.57,,,
14475391,2023-02-06 10:24:12,SPY,PUT,SWEEP,AT ASK,400,409.05,2023-02-07,2500,52.50K,0.21,0.2,0.21,9830,7185,26.62,,,
14475387,2023-02-06 10:24:10,KWEB,PUT,SWEEP,AT ASK,32,32.09,2023-02-10,477,33.87K,0.71,0.69,0.71,2015,2367,55.65,,,
14475386,2023-02-06 10:24:09,CVNA,CALL,SWEEP,TO ASK,16,13.45,2023-02-10,526,46.60K,0.89,0.77,0.89,1374,1579,304.49,,,
14475385,2023-02-06 10:24:09,TSLA,CALL,SWEEP,TO ASK,200,192.34,2023-02-10,209,102.38K,4.9,4.85,4.9,54316,28709,95.43,,,
14475382,2023-02-06 10:24:07,NVDA,CALL,SPLIT,AT ASK,200,210.45,2023-02-10,100,124.00K,12.4,12.25,12.4,1012,1689,62.81,,,
14475381,2023-02-06 10:24:07,TSLA,PUT,SWEEP,AT ASK,186.67,192.49,2023-03-17,68,99.62K,14.65,14.55,14.65,188,3901,72.05,,,
14475379,2023-02-06 10:24:07,SPY,CALL,,AT ASK,410,409.1,2023-02-10,250,83.75K,3.35,3.34,3.35,6403,49958,20.68,,,
14475380,2023-02-06 10:24:05,SPY,CALL,SWEEP,ABV ASK,410,409.12,2023-02-08,210,53.97K,2.57,2.55,2.56,6853,1502,22.83,,,
14475377,2023-02-06 10:24:05,BAC,PUT,,AT ASK,37,36.12,2023-02-10,300,30.60K,1.02,0.96,1.02,349,1509,29.55,,,
14475376,2023-02-06 10:24:05,VIX,PUT,,TO ASK,23,19.97,2023-02-15,3750,1.29M,3.45,3.35,3.5,3780,52061,109.67,SPREAD,,
14475375,2023-02-06 10:24:05,VIX,PUT,BLOCK,,20,19.97,2023-02-15,22500,2.54M,1.13,1.11,1.16,23798,126956,89.44,SPREAD,,
14475373,2023-02-06 10:24:05,SPY,PUT,,TO BID,429,409.12,2023-03-10,250,512.75K,20.51,20.43,20.63,806,552,15.44,,,
14475372,2023-02-06 10:24:05,SPY,PUT,,,412,409.12,2023-03-17,250,262.00K,10.48,10.47,10.49,809,6907,17.41,,,
14475371,2023-02-06 10:24:05,ISRG,PUT,,TO BID,225,249.47,2023-03-24,265,79.50K,3,2.65,3.5,265,0,34.78,OPENING,,
14475369,2023-02-06 10:24:04,UBER,PUT,,ABV ASK,27.5,33.3,2023-03-17,2000,110.00K,0.55,0.51,0.53,7789,18699,62.21,,,
14475374,2023-02-06 10:24:03,SPY,PUT,SWEEP,AT BID,410,409.11,2023-02-17,150,87.00K,5.8,5.8,5.82,6727,35762,19.66,,,
14475370,2023-02-06 10:24:03,SPY,CALL,SWEEP,AT BID,406,409.12,2023-02-09,144,76.03K,5.28,5.28,5.29,279,1790,21.75,,,
14475362,2023-02-06 10:24:03,TSLA,CALL,,AT BID,200,192.72,2023-02-24,60,59.70K,9.95,9.95,10,1756,6977,74.74,,,
14475368,2023-02-06 10:24:02,QQQ,PUT,SPLIT,AT ASK,310,303.32,2023-03-17,200,250.40K,12.52,12.51,12.52,1598,15347,23.89,,,
14475367,2023-02-06 10:24:02,TSLA,CALL,SWEEP,BLW BID,200,192.75,2023-02-10,53,26.03K,4.91,5,5.05,54061,28709,95.39,,,
14475366,2023-02-06 10:24:02,TSLA,CALL,SPLIT,TO ASK,195,192.79,2023-03-17,100,175.14K,17.51,17.45,17.55,1195,3908,71.74,,,
14475365,2023-02-06 10:24:02,TSLA,CALL,SWEEP,BLW BID,195,192.84,2023-02-10,195,133.44K,6.84,6.85,6.9,25536,8851,93.72,,,
14475364,2023-02-06 10:24:02,TSLA,CALL,SWEEP,AT BID,300,192.85,2023-03-17,250,33.75K,1.35,1.35,1.37,1404,71030,81.47,,,
14475360,2023-02-06 10:24:02,SPX,PUT,,AT ASK,3800,4109.75,2023-03-06,100,120.00K,12,11.7,12,100,8,22.31,OPEN SPREAD,,
14475363,2023-02-06 10:24:01,QQQ,CALL,SPLIT,AT BID,310,303.35,2023-02-17,125,43.13K,3.45,3.45,3.46,3659,24075,28.16,,,
14475356,2023-02-06 10:24:01,IWM,PUT,,AT ASK,180,194.32,2023-03-17,205,31.98K,1.56,1.55,1.56,6645,71451,26.71,,,
14475355,2023-02-06 10:24:01,IWM,PUT,,AT BID,180,194.32,2023-03-17,205,31.77K,1.55,1.55,1.56,6295,71451,26.65,,,
14475351,2023-02-06 10:24:01,IWM,PUT,,,180,194.33,2023-03-17,205,31.77K,1.55,1.54,1.56,6030,71451,26.66,,,
14475357,2023-02-06 10:24:00,TSLA,CALL,SPLIT,AT BID,280,192.87,2023-02-17,1000,33.00K,0.33,0.33,0.34,1468,5771,104.28,,,
14475350,2023-02-06 10:24:00,SPY,PUT,,TO ASK,429,409.16,2023-03-10,250,513.00K,20.52,20.4,20.61,556,552,15.63,,,
14475349,2023-02-06 10:24:00,SPY,PUT,,AT ASK,412,409.16,2023-03-17,250,261.50K,10.46,10.44,10.46,559,6907,17.41,,,
14475354,2023-02-06 10:23:59,SPY,PUT,SWEEP,AT BID,400,409.17,2023-02-10,317,25.68K,0.81,0.81,0.82,9547,46914,21.83,,,
14475353,2023-02-06 10:23:59,KWEB,PUT,SPLIT,AT BID,35,32.09,2023-02-10,100,30.00K,3,3,3.05,62,3715,64.51,,,
14475352,2023-02-06 10:23:59,VIX,CALL,SPLIT,,29,20.89,2023-03-22,12000,984.00K,0.82,0.81,0.84,12022,33403,102.08,,,
14475343,2023-02-06 10:23:58,IWM,PUT,,AT BID,175,194.32,2023-03-17,526,52.07K,0.99,0.99,1,5532,105986,28.25,,,
14475342,2023-02-06 10:23:58,IWM,PUT,,,180,194.32,2023-03-17,526,81.53K,1.55,1.54,1.56,5805,71451,26.65,,,
14475341,2023-02-06 10:23:58,IWM,PUT,,AT BID,175,194.34,2023-03-17,386,38.21K,0.99,0.99,1,4927,105986,28.26,,,
14475340,2023-02-06 10:23:58,IWM,PUT,,AT ASK,180,194.34,2023-03-17,386,59.83K,1.55,1.54,1.55,5200,71451,26.67,,,
